19.46,8,1.54,18.03,8,-1.96,19.69,8,-1.63,17.57,6.61,0.22
7.08,-8,7.98,11.42,-3.6,8.17,10.41,-8,11.21,12.65,-8,8.03
9.71,4.65,0.05,9.05,5.18,0.49,10.06,4.79,0.21,10.17,6.91,-1.54
11.13,-6.31,-2.14,12.11,-5.63,-2.42,12.11,-5.8,-2.13,12.98,-7.43,-2.14
15.18,0.03,44.44,17.08,4.1,42.34,16.28,4.09,47.35,18.67,0.19,45.04
15.94,8,10.07,11.3,8,6.28,16.1,8,5.66,15.54,4.4,6.67
7.88,-4,54.07,7.34,-0.07,51.28,9.52,-0.03,56.48,13.09,-0.1,54.05
9.98,-6.44,-5.31,8.98,-3.86,-2.84,10.05,-6.8,-1.84,11.13,-6.31,-2.14
2.14,0,13.02,0.46,2,1.37,1.4,-0.07,7.18,0.46,0.93,1.37
8.82,-6.56,-8.47,2.51,-6.71,-10.5,1.61,-5.63,-6.76,7.17,-2.85,-9.06
3.37,-4,30.78,3.52,-4,35.88,6.91,-4.63,32.96,3.45,0,33.3
2.14,-8,13.02,4.84,-8,11.16,5.16,-4,13.7,5.4,-8,16.24
9.39,1.82,5.23,6.72,4,9.65,10.19,0.8,8.31,10.75,4.4,7.3
10.3,0.07,21.82,11.09,2.38,23,10.85,-0.51,26.59,14.61,-1.69,22.95
22.74,0.09,47.97,22.39,4.09,50.54,22.27,4.05,45.41,20.07,2.11,47.72
1.5,-8,7.93,0.46,-8,1.37,1.01,-4.07,4.64,1.02,-8,4.67
8.88,-6.89,-5,9.98,-6.44,-5.31,8.82,-6.56,-8.47,8.93,-3.59,-6.32
7.57,-8,-0.62,6.55,-7.07,-0.86,7.73,-7.19,-1.19,7.72,-7.14,-4.68
13.63,-3.1,26.06,10.06,-2.83,25.41,10.85,-0.51,26.59,14.61,-1.69,22.95
5.97,0,87.91,4.79,-4,83.7,8.34,-0.02,82.65,9.87,0,86.91
9.88,-5.04,18.91,10.53,-2.45,21.45,9.41,-5.41,22.87,13.32,-5.04,20.93
4.48,0,81.17,4.79,-4,83.7,5.97,0,87.91,4.79,4,83.7
13.46,-0.67,-2.24,13.64,-0.75,-2.06,12.73,-3.25,-0.24,14.22,-2.72,-3.01
3.5,-7.17,-14.59,2.51,-6.71,-10.5,0.01,-5.87,-13.61,0.46,-8,1.37
17.98,8,18.23,12.96,5.48,20.42,15.56,5.48,16.05,17.27,3.72,21.55
16.56,8,-1.05,15.73,8,-1.22,15.36,6.74,-0.23,15.09,8,-0.14
10.79,3.95,-12.81,10.48,1.65,-16.54,7,3.18,-12.81,8.48,5.49,-15.98
0.46,3.2,1.37,1.41,4.1,2.36,1.41,2.89,2.36,0.73,3.53,1.3
13.69,-3.1,31.17,11.1,0.27,32.71,15.47,0.15,33.95,16.01,1.68,29.01
28.01,-4,8.93,28.09,-4,33.23,28.01,-8,5.1,28.01,0,7.64
15.19,5.78,0.82,14.75,6.07,1.95,14.83,4.26,0.65,15.93,5.64,2.18
1.44,-0.46,2.64,2.34,-0.9,3.92,1.4,-0.52,2.65,1.61,-0.53,2.33
14.63,-0.02,76.25,11.23,-4.02,74.84,11.72,-0.01,73.23,15.14,-4,73.71
20.73,8,9.45,18.65,3.99,12.08,18.81,3.99,7.67,24.29,4,10.75
11.5,-4,86.34,8.67,-4,81.89,8.31,-4,88.55,9.87,0,86.91
12.63,3.37,41.15,9.66,8,36.54,7.07,3.37,38.07,9.14,8,41.57
1.41,2.89,2.36,1.01,3.93,4.64,2.34,1.45,3.64,2.35,3.79,3.35
15.12,5.62,-2.53,14.64,6.75,-2.2,15.21,6.71,-1.49,15.54,5.62,-2.45
15.39,4.4,11.09,15.94,8,10.07,18.65,3.99,12.08,18.81,3.99,7.67
1.84,-4,10.48,4.84,-8,11.16,2.14,-8,13.02,1.5,-8,7.93
6.77,1.48,20.69,10.54,2.96,18.23,10.78,0.44,17.86,6.34,1.48,15.63
28.07,0,30.72,28.09,0,35.79,25.51,-1.97,31.67,28.09,-4,33.23
13.82,6.36,0.96,14.26,6.07,-0.17,12.89,6.65,-0.03,13.99,7.33,-0.08
3.41,3.04,-7.87,1.6,-1,-11.29,2.94,3.49,-11.67,5.52,0.87,-9.64
7.66,-7.27,-0.88,8.83,-7.19,-0.98,8.9,-5.43,0.84,8.82,-5.65,1.12
6.98,-7.76,-0.46,6.55,-7.07,-0.86,7.57,-8,-0.62,7.72,-7.14,-4.68
24.81,-1.98,45,24.46,-5.98,47.57,24.99,-5.98,42.48,27.83,-4,43.38
3.77,0,53.7,3.72,0,48.6,7.34,-0.07,51.28,3.75,-4,51.19
28.09,-4,33.23,21.92,-4,35.19,21.9,-8,32.62,28.09,-8,35.79
1.01,-4.07,4.64,0.46,-0.15,1.37,1.4,-0.52,2.65,0.46,-4.07,1.37
15.47,0.15,33.95,18.06,4.78,32.42,20.38,1.56,30.26,16.01,1.68,29.01
8.47,-8,17.36,6.82,-5.04,17.79,5.69,-8,19.2,8.76,-8,20.32
28.03,4,28.17,28.07,8,30.66,28.09,4,33.23,28.07,0,30.72
14.64,7.77,-2.2,14.64,8,-2.05,14.65,8,-2.33,14.5,7.95,-2.12
4.51,-3.15,-12.11,1.6,-1,-11.29,3.36,-1.75,-8.56,5.52,0.87,-9.64
14.51,7.73,-1.32,14.65,7.52,-1.01,14.19,8,-1.19,13.77,7.33,-1.32
10.06,-2.83,25.41,12.9,-5.41,29.99,12.84,-5.41,24.89,13.63,-3.1,26.06
11.23,-4.02,74.84,11.72,-0.01,73.23,7.41,-0.02,75.86,10.72,-0.03,77.39
20.87,2.13,42.72,23.54,0.1,42.97,20.74,-1.88,42.06,19.47,0.2,40.04
10.75,4.4,7.3,10.19,0.8,8.31,13.65,3.01,5.36,13.46,0.39,9.3
12.96,5.48,20.42,9,8,20.34,6.91,5.48,23.26,9.32,8,25.44
14.21,6.61,4.35,16.1,8,5.66,11.3,8,6.28,15.54,4.4,6.67
11.01,-2.7,-3.42,10.15,-2.2,-0.82,10.09,-3.46,-3.16,12.11,-4.29,-0.06
5.88,-4,21.73,7,-1.04,20.32,6.82,-5.04,17.79,2.83,-4,20.61
12.11,-4.29,-0.06,11.01,-2.7,-3.42,10.15,-2.2,-0.82,12.73,-3.25,-0.24
1.67,0.88,2.57,1.61,-0.53,2.33,2.34,-0.9,3.92,1.49,0.17,2.62
8.93,-3.59,-6.32,7.28,0.13,-6.91,9.05,-0.62,-4.17,10.84,0.74,-6.84
2.78,-4.46,0.2,4.97,-0.39,-1.72,5.69,-0.76,-0.13,7.8,-3.84,-2.51
2.83,-4,20.61,7,-1.04,20.32,6.82,-5.04,17.79,2.63,0,18.07
16.26,8,71.39,11.74,8,72.3,12.23,4.01,70.69,15.14,4,73.71
24.18,4.78,25.35,23.58,3.72,20.47,23.59,-0.28,23.07,19.77,0.5,25.38
21.05,-2.25,24.02,21.65,-1.19,28.9,24.19,0.78,27.95,19.77,0.5,25.38
-2.33,-2.88,-12.95,0.01,-5.87,-13.61,2.51,-6.71,-10.5,1.61,-5.63,-6.76
27.32,4,48.47,25.12,6.03,43.14,27.83,4,43.38,24.94,2.03,45.66
2.78,-4.46,0.2,4.23,-6.16,-0.03,1.61,-5.63,-6.76,7.8,-3.84,-2.51
7.57,-8,-0.62,6.98,-7.76,-0.46,7.72,-7.14,-4.68,4.02,-8,0.37
4.54,-8,3.65,6.39,-7.52,-0.29,6.98,-7.76,-0.46,4.02,-8,0.37
24.94,2.03,45.66,27.83,4,43.38,27.98,0,40.85,23.54,0.1,42.97
1.61,-5.63,-6.76,2.51,-6.71,-10.5,7.72,-7.14,-4.68,4.02,-8,0.37
10.6,-0.64,12.9,10.37,1.88,13.27,6.57,-1.04,15.26,10.78,0.44,17.86
8.04,8,75.83,7.53,3.98,78.38,11.23,3.98,74.84,10.22,8,79.48
7.8,-3.84,-2.51,7.72,-7.14,-4.68,8.93,-3.59,-6.32,8.98,-3.86,-2.84
6.95,7.75,-0.45,9.43,8,2.83,4.53,8,3.65,6.33,7.51,-0.28
3.9,-8,63.92,8.23,-8,61.55,3.86,-4,61.4,8.26,-4,64.04
9.5,-8,31.43,3.27,-8,28.28,3.45,-8,33.3,6.91,-4.63,32.96
22.27,4.05,45.41,23.72,4.1,40.46,24.94,2.03,45.66,23.54,0.1,42.97
10.72,-0.03,77.39,8.34,-0.02,82.65,8.67,-4,81.89,11.86,-0.02,80.9
0.46,-8,1.37,-2.33,-2.88,-12.95,4.34,-8,79.37,4.1,-8,74.33
7.11,-0.63,40.57,7.14,-4.63,43.18,12.63,-4.63,41.15,10.73,-0.7,43.25
8.73,4,54.18,9.52,-0.03,56.48,9.55,3.97,59.1,3.8,4,56.29
8.31,-8,66.66,12.19,-8,68.23,12.63,-8,64.16,12.67,-3.99,66.62
7.07,-4.63,38.07,3.45,-8,33.3,3.58,-8,38.5,3.52,-4,35.88
3.2,0.35,-4.45,4.46,1.52,-1.58,4.97,-0.39,-1.72,8.54,1.29,-4.03
4.5,6.9,-14.87,24.68,8,-0.65,8.48,5.49,-15.98,28,8,0
9.59,4,33.94,15.74,8,34.58,13.15,3.37,36.11,13.69,4.9,31.17
11.44,-4.07,51.64,10.9,-0.15,48.85,13.09,-0.1,54.05,14.38,0.01,49.45
9.43,8,2.83,9.95,5.42,4.22,5.78,6.87,5.32,8.2,6.62,1.22
10.06,-2.83,25.41,10.85,-0.51,26.59,12.9,-5.41,29.99,13.63,-3.1,26.06
0.81,5.69,-9.9,-2.6,2.14,-12.87,2.94,3.49,-11.67,-1.75,1.43,-9.18
7.41,-0.02,75.86,4.48,0,81.17,8.34,-0.02,82.65,7.53,3.98,78.38
14.35,-2.77,-2.77,13.78,-3.83,-2.66,12.73,-3.25,-0.24,14.22,-2.72,-3.01
7.08,-8,7.98,6.37,-5.89,5.23,11.42,-3.6,8.17,11.95,-5.89,5.28
8.82,-5.65,1.12,6.37,-5.89,5.23,6.79,-2.34,3.23,4.36,-4.21,1.81
21.68,8,21.52,15.37,8,22.61,17.98,8,18.23,17.27,3.72,21.55
2.31,4.99,0.85,1.39,6.49,1.11,2.33,4.39,2.1,4.12,6.59,0.34
3.57,0,38.4,3.62,4,40.97,7.11,-0.63,40.57,7.07,3.37,38.07
9.71,4.65,0.05,7.13,5.1,-2.33,9.05,5.18,0.49,8.58,7.14,-1.43
15.37,8,22.61,9,8,20.34,12.96,5.48,20.42,9.32,8,25.44
5.47,3.31,2.76,5.45,3.91,1.51,4.79,2.75,1.69,2.33,4.39,2.1
1.5,-8,7.93,3.94,-7.76,3.82,4.54,-8,3.65,1.02,-8,4.67
1.39,6.49,1.11,2.31,4.99,0.85,4.17,6.13,0,4.12,6.59,0.34
2.83,4,20.61,6.77,1.48,20.69,6.59,5.48,18.16,6.91,5.48,23.26
5.69,-0.76,-0.13,1.61,-0.53,2.33,0.89,-0.17,0.73,1.4,-2.56,0.79
10.15,-2.2,-0.82,10.09,-3.46,-3.16,9.05,-0.62,-4.17,11.01,-2.7,-3.42
10.19,0.8,8.31,10.37,1.88,13.27,10.92,5.48,12.26,6.72,4,9.65
6.33,7.15,-0.43,6.33,7.51,-0.28,6.95,7.75,-0.45,6.23,7,-0.77
3.15,4,25.7,3.27,0,28.22,3,0,23.14,7.32,0.9,25.46
6.91,-4.63,32.96,3.45,-8,33.3,9.66,-8,36.54,7.07,-4.63,38.07
10.08,-5.44,0.51,8.9,-5.43,0.84,9.41,-5.89,0.96,11.25,-3.79,2.54
5.99,4.01,-9.31,7.24,5.18,-6.43,6.77,2.04,-6.76,9.07,1.48,-9.57
11.13,-8,-1.62,9.42,-7.43,-1.14,7.57,-8,-0.62,10.11,-8,3.7
14.26,6.07,-0.17,13.77,6.3,-1.32,13.76,7.1,-0.9,15.14,6.5,-0.66
7.92,4,73.31,11.23,3.98,74.84,11.72,-0.01,73.23,12.23,4.01,70.69
10.97,8,2.4,10.68,6.87,4.5,11.3,8,6.28,9.43,8,2.83
4.79,4,83.7,8.67,4,81.89,4.34,8,79.37,7.2,8,83.6
6.59,5.48,18.16,10.37,1.88,13.27,10.92,5.48,12.26,10.54,2.96,18.23
27.99,0,20.53,23.58,3.72,20.47,27.99,4,17.89,23.58,-0.28,17.91
0.46,-8,1.37,3.77,-8,53.7,-2.33,-2.88,-12.95,3.83,-8,58.94
6.82,-5.04,17.79,2.63,-8,18.08,2.83,-4,20.61,2.4,-4,15.55
10.72,-0.03,77.39,7.41,-0.02,75.86,8.34,-0.02,82.65,7.53,3.98,78.38
10.85,-0.51,26.59,11.09,2.38,23,7.32,0.9,25.46,11.63,1.8,27.77
12.72,0.02,69.08,16.75,4.01,69.79,15.63,0.01,72.1,17.77,0.01,67.35
15.28,-0.06,59.26,9.59,-0.03,61.59,9.55,-4.03,59.1,13.95,-4.03,61.71
12.11,-4.29,-0.06,10.09,-3.46,-3.16,12.11,-5.63,-2.42,11.19,-5.05,0.2
10.84,0.74,-6.84,7.28,0.13,-6.91,8.54,1.29,-4.03,10.33,2.65,-6.69
4.23,-6.16,-0.03,6.55,-7.07,-0.86,6.39,-7.52,-0.29,4.02,-8,0.37
12.11,-5.63,-2.42,11.13,-6.31,-2.14,12.11,-5.8,-2.13,11.19,-5.05,0.2
11.23,3.98,74.84,11.72,-0.01,73.23,7.41,-0.02,75.86,7.92,4,73.31
12.11,-4.29,-0.06,12.92,-3.33,-0.05,12.73,-3.25,-0.24,11.25,-3.79,2.54
5.05,5.42,5.04,5.47,3.31,2.76,2.35,3.79,3.35,2.33,4.39,2.1
24.58,-4,6.76,22.36,-4.01,10.26,19.83,-4.44,6.52,21.16,-8,5.88
18.35,-5.98,44.37,20.81,-8,47.85,21.43,-3.96,48.22,17.78,-5.98,48.5
7.41,-0.02,75.86,8.34,-0.02,82.65,7.53,-4.02,78.38,10.72,-0.03,77.39
2.51,-6.71,-10.5,-2.33,-2.88,-12.95,1.61,-5.63,-6.76,1.6,-1,-11.29
13.65,3.01,5.36,14.21,6.61,4.35,15.93,5.64,2.18,13.1,5.23,2.81
6.37,-5.89,5.23,1.92,-4.45,5.92,1.85,-6.42,4.41,1.5,-8,7.93
5.16,-4,13.7,6.82,-5.04,17.79,6.57,-1.04,15.26,2.4,-4,15.55
14.19,8,49.65,8.7,8,51.69,12.29,3.93,51.75,13.68,8,54.65
1.61,-5.63,-6.76,7.72,-7.14,-4.68,8.82,-6.56,-8.47,7.17,-2.85,-9.06
12.89,6.65,-0.03,11.76,7.33,-0.75,12.21,6.69,-0.88,11.2,7.08,-0.6
27.99,-4,17.89,28,-4,12.77,28,-8,15.32,24.68,-4,15.04
10.17,6.91,-1.54,9.51,7.52,-1.17,9.79,6.62,0.77,10.23,7.33,-0.32
9.98,-6.44,-5.31,10.09,-3.46,-3.16,8.98,-3.86,-2.84,11.13,-6.31,-2.14
25.25,4,58.41,20.59,-0.03,57.58,19.88,3.97,60.11,19.8,4,55.28
8.31,-4,88.55,4.79,-4,83.7,8.34,-0.02,82.65,8.67,-4,81.89
1.67,0.88,2.57,0.46,2,1.37,1.4,0.55,2.65,1.41,2.89,2.36
13.69,4.9,31.17,15.74,8,34.58,13.15,3.37,36.11,18.06,4.78,32.42
4.45,-3.98,1.53,5.69,-0.76,-0.13,2.78,-4.46,0.2,1.4,-2.56,0.79
11.1,0.27,32.71,13.69,4.9,31.17,15.47,0.15,33.95,16.01,1.68,29.01
15.94,0,79.87,17.35,-4,77.38,14.56,-4,82.13,13.42,-4.02,78.49
0.46,8,1.37,3.65,6.33,-3.4,1.39,6.49,1.11,0.46,6.2,1.37
22.39,4.09,50.54,24.59,6.03,48.23,27.32,4,48.47,24.94,2.03,45.66
0.46,-4.07,1.37,-0.85,-1.56,-6.07,0.46,-8,1.37,-1.75,1.43,-9.18
11.75,2.65,0.75,9.33,4.29,2.44,10.74,4.75,1.07,10.64,2.11,0.34
14.21,6.61,4.35,11.3,8,6.28,10.75,4.4,7.3,15.54,4.4,6.67
6.82,3.55,5.1,6.72,4,9.65,9.39,1.82,5.23,10.75,4.4,7.3
1.5,8,7.93,1.02,8,4.67,1.01,6.2,4.64,0.46,8,1.37
12.11,-4.29,-0.06,10.15,-2.2,-0.82,10.09,-3.46,-3.16,11.19,-5.05,0.2
4.79,2.75,1.69,1.67,3.22,2.29,2.34,1.45,3.64,2.35,3.79,3.35
13.95,3.97,61.71,18.56,8,62.57,12.63,8,64.16,17.73,4,64.9
10.54,2.96,18.23,6.59,5.48,18.16,10.37,1.88,13.27,6.34,1.48,15.63
10.88,-2.31,-9.03,7.17,-2.85,-9.06,7.28,0.13,-6.91,9.07,1.48,-9.57
7.31,-4.07,48.78,7.85,-8,51.57,11.44,-4.07,51.64,7.88,-4,54.07
16.75,4.01,69.79,12.23,4.01,70.69,12.72,0.02,69.08,15.63,0.01,72.1
17.87,0.17,50.04,15.78,4.09,52.35,22.39,4.09,50.54,20.07,2.11,47.72
1.61,-0.53,2.33,1.67,0.88,2.57,2.34,-0.9,3.92,4.74,1.34,1.45
3.33,7.01,-11.32,6.45,7.15,-8.97,4.01,8,0.37,3.67,6.82,-7.48
1.29,5.22,-6.1,-0.85,-1.56,-6.07,3.41,3.04,-7.87,3.2,0.35,-4.45
12.41,7.37,-1.98,12.17,4.67,-5.9,12.68,8,-2.06,13.09,7.37,-2.17
10.74,4.75,1.07,10.91,4.11,-0.03,11.75,2.65,0.75,10.64,2.11,0.34
11.48,6.19,1.34,10.91,4.11,-0.03,10.06,4.79,0.21,11.2,7.08,-0.6
6.77,1.48,20.69,3.15,4,25.7,3,0,23.14,7.32,0.9,25.46
1.61,-0.53,2.33,1.44,-0.46,2.64,2.34,-0.9,3.92,1.49,0.17,2.62
10.19,0.8,8.31,6.27,-0.05,6.11,5.85,-3.6,8.12,6.17,0.4,10.66
15.91,4.23,-0.1,14.9,2.46,-0.66,14.81,2.85,-1.63,16.06,1.12,-0.45
19.05,-4.01,12.52,17.94,-0.29,15.39,16.72,-0.02,10.29,15.02,-4.01,13.33
13.63,-3.1,26.06,11.63,1.8,27.77,16.01,1.68,29.01,15.4,0.62,24.13
19.93,-1.89,47.06,22,-3.96,44.09,17.08,-3.9,42.34,20.74,-1.88,42.06
0.81,-0.1,1.1,0.54,-0.03,1.35,1.61,-0.53,2.33,1.49,0.17,2.62
12.17,4.67,-5.9,10.27,5.53,-9.44,15.12,8,-2.53,15.33,8,-2.49
14.7,8,44.65,9.18,4,44.07,9.21,8,46.68,9.14,8,41.57
13.82,6.36,0.96,14.92,7.03,0.9,14.26,6.07,-0.17,13.99,7.33,-0.08
8.31,0.01,66.5,12.72,0.02,69.08,12.67,4.01,66.62,8.35,4.01,69.12
7,-1.04,20.32,2.63,0,18.07,6.77,1.48,20.69,6.34,1.48,15.63
13.34,8,14.45,15.37,8,22.61,12.96,5.48,20.42,17.98,8,18.23
23.89,-5.98,51.7,19.45,-8,52.74,20.85,-3.97,52.35,20.81,-8,47.85
15.47,0.15,33.95,13.15,3.37,36.11,10.56,-1.26,37.65,15.02,-0.53,38.84
15.36,6.74,-0.23,14.87,7.76,-0.58,15.14,6.5,-0.66,13.99,7.33,-0.08
14.68,2.91,-2.62,14.66,3.24,-2.61,14.71,3.24,-2.61,14.68,3.24,-2.62
8.73,4,54.18,12.29,3.93,51.75,7.34,-0.07,51.28,7.31,3.93,48.78
10.6,-0.64,12.9,6.57,-1.04,15.26,11.01,-2.08,17.49,10.78,0.44,17.86
4.66,4.21,-5,8.02,3.2,-3.89,4.46,1.52,-1.58,3.2,0.35,-4.45
8.59,2.84,2.16,5.45,3.91,1.51,5.47,3.31,2.76,7.46,5.17,0.94
10.07,5.73,2.71,10.68,6.87,4.5,9.95,5.42,4.22,13.1,5.23,2.81
28.09,-4,33.23,28.07,0,30.72,28.09,4,33.23,28.01,0,11.47
7.72,-7.14,-4.68,6.55,-7.07,-0.86,7.73,-7.19,-1.19,7.8,-3.84,-2.51
6.34,7.18,-4.87,7.24,5.18,-6.43,6.45,7.15,-8.97,8.67,6.91,-5.53
4.54,-8,3.65,6.98,-7.76,-0.46,7.57,-8,-0.62,4.02,-8,0.37
1.01,-4.07,4.64,2.34,-0.9,3.92,1.92,-4.45,5.92,2.27,-2.87,2.4
6.97,8,12.18,6.72,4,9.65,6.34,1.48,15.63,2.4,4,15.55
1.61,-5.63,-6.76,4.97,-0.39,-1.72,7.8,-3.84,-2.51,3.2,0.35,-4.45
12.7,1.37,-1.47,13.46,-0.67,-2.24,13.64,-0.75,-2.06,12.98,-0.61,-0.04
12.86,8,-0.81,12.08,8,-1.89,12.68,8,-2.06,12.49,7.33,-0.96
10.92,5.48,12.26,10.19,0.8,8.31,6.72,4,9.65,10.75,4.4,7.3
8.76,8,56.79,3.83,8,58.94,9.55,3.97,59.1,8.23,8,61.55
2.63,8,18.08,2.83,4,20.61,6.59,5.48,18.16,3,8,23.14
21.72,8,26.63,21.68,8,21.52,28.01,8,25.64,24.18,4.78,25.35
10.54,7.2,-1.46,11.16,6.51,-1.79,11.52,6.73,-1.73,11.2,7.08,-0.6
